resume_id,job_id,label,semantic_sim,jaccard_sim,overlap_ratio
r_575,AI09603,0,0.39799052476882935,0.0625,0.25
r_12,AI11741,0,0.3245941698551178,0.25,0.25
r_406,AI01431,0,0.4640481472015381,0.058823529411764705,0.2
r_89,AI10740,0,0.4325787127017975,0.25,0.25
r_174,AI11326,0,0.3925027847290039,0.2,0.2
r_594,AI00251,0,0.44854676723480225,0.2,0.2
r_709,AI09637,1,0.5199025869369507,0.07142857142857142,0.5
r_134,AI13817,0,0.43520477414131165,0.2,0.2
r_451,AI11525,0,0.5298409461975098,0.0625,0.25
r_160,AI09079,0,0.4555593729019165,0.058823529411764705,0.2
r_134,AI09714,0,0.46771690249443054,0.2,0.2
r_346,AI11583,0,0.4651259779930115,0.0625,0.25
r_599,AI01200,0,0.5504502058029175,0.058823529411764705,0.2
r_93,AI08085,0,0.3090563416481018,0.058823529411764705,0.2
r_406,AI08508,0,0.449631929397583,0.058823529411764705,0.2
r_89,AI03125,0,0.42627018690109253,0.2,0.2
r_1417,AI08429,1,0.5465394854545593,0.07142857142857142,0.5
r_93,AI10508,0,0.39787834882736206,0.0625,0.25
r_632,AI02299,0,0.4526664614677429,0.0625,0.25
r_224,AI12175,0,0.44939303398132324,0.25,0.25
r_224,AI02613,0,0.4566376209259033,0.25,0.25
r_187,AI14927,0,0.6741899251937866,0.058823529411764705,0.2
r_599,AI09637,1,0.6465664505958557,0.07142857142857142,0.5
r_160,AI08832,0,0.5018271803855896,0.058823529411764705,0.2
r_160,AI01719,0,0.4507122039794922,0.0625,0.25
r_209,AI07730,0,0.42751049995422363,0.2,0.2
r_209,AI14928,0,0.378044456243515,0.2,0.2
r_561,AI09427,0,0.6497205495834351,0.058823529411764705,0.2
r_1551,AI08429,1,0.4416162371635437,0.07142857142857142,0.5
r_58,AI02975,0,0.492420494556427,0.058823529411764705,0.2
r_89,AI09991,0,0.31389614939689636,0.25,0.25
r_451,AI01368,0,0.5480096340179443,0.058823529411764705,0.2
r_160,AI06479,0,0.4797612428665161,0.0625,0.25
r_451,AI08257,0,0.46910732984542847,0.058823529411764705,0.2
r_406,AI03033,0,0.44800713658332825,0.058823529411764705,0.2
r_406,AI05236,0,0.4941890835762024,0.058823529411764705,0.2
r_2638,AI10238,1,0.3386402726173401,0.07142857142857142,0.5
r_566,AI07293,0,0.36692434549331665,0.0625,0.25
r_160,AI05376,0,0.4775911271572113,0.0625,0.25
r_566,AI07851,0,0.4416808485984802,0.058823529411764705,0.2
r_187,AI13872,0,0.5819397568702698,0.058823529411764705,0.2
r_575,AI12053,0,0.43325549364089966,0.058823529411764705,0.2
r_406,AI11553,0,0.5003786087036133,0.058823529411764705,0.2
r_503,AI06712,0,0.459977924823761,0.058823529411764705,0.2
r_93,AI05062,0,0.46288806200027466,0.0625,0.25
r_174,AI07874,0,0.4022928476333618,0.2,0.2
r_89,AI00999,0,0.3724481761455536,0.25,0.25
r_588,AI05202,0,0.4150710999965668,0.058823529411764705,0.2
r_561,AI06019,0,0.47460469603538513,0.0625,0.25
r_539,AI03127,0,0.16216859221458435,0.0625,0.25
r_673,AI11769,0,0.3346569538116455,0.2,0.25
r_2603,AI10551,1,0.4292009174823761,0.07142857142857142,0.5
r_375,AI13531,0,0.4718942642211914,0.0625,0.25
r_111,AI09717,0,0.5197060108184814,0.058823529411764705,0.2
r_451,AI13886,0,0.5072172284126282,0.0625,0.25
r_132,AI03787,0,0.33739638328552246,0.0625,0.25
r_93,AI01594,0,0.4855688512325287,0.0625,0.25
r_566,AI04009,0,0.488990843296051,0.058823529411764705,0.2
r_346,AI09058,0,0.5244548916816711,0.0625,0.25
r_2857,AI07910,1,0.4485183358192444,0.5,0.5
r_1426,AI13736,1,0.3393527865409851,0.07142857142857142,0.5
r_111,AI05469,0,0.451172798871994,0.0625,0.25
r_200,AI02292,0,0.40445834398269653,0.058823529411764705,0.2
r_132,AI04596,0,0.444535493850708,0.0625,0.25
r_224,AI00213,0,0.369304895401001,0.25,0.25
r_224,AI01183,0,0.4326464533805847,0.25,0.25
r_89,AI07398,0,0.46044445037841797,0.2,0.2
r_566,AI06780,0,0.48862066864967346,0.058823529411764705,0.2
r_632,AI06911,0,0.3723984956741333,0.0625,0.25
r_1961,AI05301,1,0.41221827268600464,0.07142857142857142,0.5
r_2603,AI11748,1,0.5148027539253235,0.07142857142857142,0.5
r_93,AI04786,0,0.41893231868743896,0.0625,0.25
r_588,AI14402,0,0.5134279131889343,0.058823529411764705,0.2
r_346,AI04436,0,0.5514968633651733,0.058823529411764705,0.2
r_134,AI05402,0,0.41623231768608093,0.2,0.2
r_673,AI12914,0,0.3394884467124939,0.16666666666666666,0.2
r_594,AI07407,0,0.4262036979198456,0.25,0.25
r_588,AI08487,0,0.5675901174545288,0.058823529411764705,0.2
r_588,AI02807,0,0.4952723979949951,0.0625,0.25
r_406,AI10316,0,0.5205674171447754,0.058823529411764705,0.2
r_187,AI08819,0,0.5520927906036377,0.058823529411764705,0.2
r_200,AI05423,0,0.5101324915885925,0.058823529411764705,0.2
r_539,AI09380,0,0.2709041237831116,0.058823529411764705,0.2
r_2937,AI03714,1,0.48259180784225464,0.5,0.5
r_346,AI11776,0,0.49066299200057983,0.0625,0.25
r_503,AI09869,0,0.4879011809825897,0.058823529411764705,0.2
r_224,AI02213,0,0.36374223232269287,0.25,0.25
r_594,AI13704,0,0.4083325266838074,0.2,0.2
r_132,AI03712,0,0.5448155403137207,0.0625,0.25
r_994,AI08568,1,0.40967315435409546,0.07142857142857142,0.5
r_224,AI00816,0,0.4015500843524933,0.25,0.25
r_599,AI09619,0,0.6152379512786865,0.058823529411764705,0.2
r_346,AI10294,0,0.5002726316452026,0.0625,0.25
r_575,AI06874,0,0.4678950905799866,0.0625,0.25
r_209,AI10319,0,0.47583088278770447,0.25,0.25
r_575,AI08644,0,0.4501411020755768,0.0625,0.25
r_12,AI00955,0,0.48278623819351196,0.25,0.25
r_681,AI00436,1,0.45637086033821106,0.5,0.5
r_503,AI05709,0,0.5053207278251648,0.0625,0.25
r_406,AI10239,0,0.41474950313568115,0.058823529411764705,0.2
r_132,AI05254,0,0.4644352197647095,0.0625,0.25
r_12,AI02833,0,0.4705670475959778,0.25,0.25
r_111,AI09929,0,0.5102631449699402,0.0625,0.25
r_187,AI05772,0,0.5686364769935608,0.0625,0.25
r_58,AI01489,0,0.47464513778686523,0.0625,0.25
r_346,AI11748,1,0.5259186029434204,0.07142857142857142,0.5
r_594,AI14399,0,0.36369091272354126,0.25,0.25
r_132,AI02539,0,0.5043014287948608,0.0625,0.25
r_200,AI00288,0,0.49472469091415405,0.058823529411764705,0.2
r_406,AI08630,0,0.49776068329811096,0.0625,0.25
r_575,AI12839,0,0.4189491868019104,0.0625,0.25
r_200,AI10302,0,0.5010561943054199,0.0625,0.25
r_575,AI00616,0,0.43461892008781433,0.058823529411764705,0.2
r_406,AI01790,0,0.5095377564430237,0.058823529411764705,0.2
r_575,AI03355,0,0.5591824650764465,0.0625,0.25
r_224,AI14612,0,0.42145419120788574,0.25,0.25
r_134,AI05295,0,0.41820821166038513,0.25,0.25
r_562,AI11643,0,0.5577747821807861,0.0625,0.25
r_89,AI04342,0,0.4090619683265686,0.2,0.2
r_174,AI07275,0,0.3031192421913147,0.25,0.25
r_539,AI03887,0,0.22819596529006958,0.058823529411764705,0.2
r_599,AI09566,0,0.6992833018302917,0.058823529411764705,0.2
r_562,AI13340,0,0.43453627824783325,0.0625,0.25
r_111,AI14535,0,0.39597249031066895,0.0625,0.25
r_134,AI08756,0,0.4932604432106018,0.25,0.25
r_187,AI01491,0,0.6283936500549316,0.0625,0.25
r_2130,AI03072,1,0.5980153679847717,0.07142857142857142,0.5
r_187,AI07291,0,0.5192370414733887,0.058823529411764705,0.2
r_200,AI12745,0,0.4102538228034973,0.0625,0.25
r_209,AI02921,0,0.385905921459198,0.2,0.2
r_1790,AI12780,1,0.41818809509277344,0.5,0.5
r_566,AI06703,0,0.512365460395813,0.058823529411764705,0.2
r_503,AI05006,0,0.47910284996032715,0.058823529411764705,0.2
r_209,AI08149,0,0.41352319717407227,0.2,0.2
r_406,AI04216,0,0.5311267375946045,0.058823529411764705,0.2
r_594,AI01755,0,0.4593234360218048,0.2,0.2
r_12,AI05968,0,0.4316532611846924,0.2,0.2
r_187,AI01159,0,0.5267136096954346,0.0625,0.25
r_451,AI05568,1,0.3722400367259979,0.07142857142857142,0.5
r_132,AI07685,0,0.4896107017993927,0.0625,0.25
r_93,AI14655,0,0.3670976758003235,0.0625,0.25
r_89,AI10173,0,0.38530391454696655,0.2,0.2
r_89,AI09638,0,0.42091572284698486,0.2,0.2
r_632,AI11647,0,0.315481960773468,0.0625,0.25
r_93,AI02900,0,0.3155146539211273,0.0625,0.25
r_134,AI01741,0,0.4305415749549866,0.2,0.2
r_562,AI09671,0,0.5435426235198975,0.0625,0.25
r_2292,AI02054,1,0.555790901184082,0.07142857142857142,0.5
r_58,AI13399,0,0.3821827471256256,0.0625,0.25
r_673,AI08612,0,0.3629818558692932,0.16666666666666666,0.2
r_160,AI02280,0,0.49688521027565,0.058823529411764705,0.2
r_209,AI13887,0,0.40042537450790405,0.25,0.25
r_93,AI04798,0,0.33679431676864624,0.0625,0.25
r_224,AI03437,0,0.4054678976535797,0.2,0.2
r_174,AI07512,0,0.3031689524650574,0.2,0.2
r_111,AI09840,0,0.4127359986305237,0.0625,0.25
r_594,AI07882,0,0.47145581245422363,0.25,0.25
r_575,AI02339,0,0.4706617295742035,0.058823529411764705,0.2
r_224,AI06511,0,0.5238911509513855,0.25,0.25
r_111,AI04113,0,0.48579657077789307,0.058823529411764705,0.2
r_1058,AI09342,1,0.3674723207950592,0.07142857142857142,0.5
r_111,AI08063,0,0.5172982215881348,0.058823529411764705,0.2
r_132,AI09006,0,0.38948220014572144,0.0625,0.25
r_12,AI08427,0,0.3875628411769867,0.2,0.2
r_3002,AI11122,1,0.5536011457443237,0.07142857142857142,0.5
r_134,AI00729,0,0.43412262201309204,0.2,0.2
r_599,AI12184,0,0.6462895274162292,0.058823529411764705,0.2
r_406,AI06082,0,0.4950822591781616,0.058823529411764705,0.2
r_160,AI03770,0,0.47460633516311646,0.0625,0.25
r_562,AI08037,0,0.4361894130706787,0.058823529411764705,0.2
r_561,AI06692,0,0.4733562171459198,0.058823529411764705,0.2
r_539,AI02124,0,0.3038385510444641,0.0625,0.25
r_209,AI05122,0,0.41530320048332214,0.25,0.25
r_58,AI14787,0,0.6128871440887451,0.0625,0.25
r_406,AI10449,0,0.4347510039806366,0.0625,0.25
r_656,AI05355,0,0.39342403411865234,0.058823529411764705,0.2
r_174,AI12928,0,0.3438768684864044,0.25,0.25
r_1790,AI06627,1,0.4552246034145355,0.5,0.5
r_406,AI07278,0,0.48369458317756653,0.058823529411764705,0.2
r_346,AI08297,0,0.5188218951225281,0.0625,0.25
r_656,AI03749,0,0.5457688570022583,0.0625,0.25
r_599,AI14238,0,0.5900435447692871,0.0625,0.25
r_656,AI09674,0,0.5861989259719849,0.0625,0.25
r_111,AI09637,1,0.5905901193618774,0.07142857142857142,0.5
r_209,AI08272,0,0.4514982998371124,0.25,0.25
r_575,AI06162,0,0.3976377546787262,0.058823529411764705,0.2
r_132,AI01440,0,0.46361735463142395,0.0625,0.25
r_174,AI14092,0,0.25724226236343384,0.25,0.25
r_2235,AI09434,1,0.45203205943107605,0.07142857142857142,0.5
r_58,AI06171,0,0.38053780794143677,0.058823529411764705,0.2
r_375,AI08831,0,0.4586297869682312,0.0625,0.25
r_187,AI02478,0,0.425564169883728,0.0625,0.25
r_656,AI06324,0,0.4517943561077118,0.058823529411764705,0.2
r_209,AI06416,0,0.4761675000190735,0.25,0.25
r_566,AI11902,0,0.42036330699920654,0.0625,0.25
r_656,AI09202,0,0.41872817277908325,0.0625,0.25
r_588,AI08351,0,0.4368778467178345,0.0625,0.25
r_160,AI06715,0,0.4962960481643677,0.058823529411764705,0.2
r_594,AI01451,0,0.4229680299758911,0.25,0.25
r_656,AI00464,0,0.581892728805542,0.0625,0.25
r_2927,AI01045,1,0.4723789095878601,0.5,0.5
r_575,AI07606,0,0.5447726249694824,0.058823529411764705,0.2
r_406,AI10212,0,0.44506406784057617,0.0625,0.25
r_187,AI07718,0,0.5664909482002258,0.058823529411764705,0.2
r_58,AI02754,0,0.5317441821098328,0.0625,0.25
r_93,AI02387,0,0.49368613958358765,0.058823529411764705,0.2
r_200,AI01737,0,0.4738002419471741,0.058823529411764705,0.2
r_200,AI05568,1,0.3294396996498108,0.07142857142857142,0.5
r_187,AI14254,0,0.6292076110839844,0.058823529411764705,0.2
r_632,AI03009,0,0.49013590812683105,0.058823529411764705,0.2
r_134,AI11295,0,0.4766160547733307,0.2,0.2
r_562,AI09408,0,0.482790470123291,0.058823529411764705,0.2
r_209,AI01107,1,0.4447280764579773,0.5,0.5
r_375,AI14528,0,0.47400081157684326,0.058823529411764705,0.2
r_566,AI09022,0,0.41529417037963867,0.058823529411764705,0.2
r_673,AI06697,0,0.31738990545272827,0.16666666666666666,0.2
r_673,AI08214,0,0.3785572648048401,0.2,0.25
r_93,AI14151,0,0.5313112735748291,0.0625,0.25
r_673,AI07602,1,0.42951521277427673,0.3333333333333333,0.5
r_632,AI07423,0,0.3380892872810364,0.0625,0.25
r_539,AI06911,0,0.2356024831533432,0.0625,0.25
r_224,AI12025,0,0.3867851495742798,0.25,0.25
r_111,AI06107,0,0.528579831123352,0.0625,0.25
r_209,AI10995,1,0.5158284902572632,0.5,0.5
r_174,AI05680,0,0.2676188349723816,0.25,0.25
r_599,AI10209,0,0.5360126495361328,0.058823529411764705,0.2
r_89,AI01655,0,0.4387466609477997,0.2,0.2
r_224,AI03966,0,0.3562711477279663,0.25,0.25
r_224,AI03575,0,0.40080726146698,0.2,0.2
r_346,AI07513,0,0.5617050528526306,0.058823529411764705,0.2
r_599,AI04134,0,0.5434473156929016,0.0625,0.25
r_93,AI02807,0,0.35508477687835693,0.0625,0.25
r_561,AI03852,0,0.4176481366157532,0.058823529411764705,0.2
r_160,AI01716,0,0.5325464010238647,0.0625,0.25
r_539,AI14775,0,0.2874301075935364,0.0625,0.25
r_224,AI05334,0,0.4479687213897705,0.25,0.25
r_588,AI03158,0,0.5820664167404175,0.0625,0.25
r_588,AI05921,0,0.49465903639793396,0.0625,0.25
r_209,AI11970,1,0.4967997074127197,0.5,0.5
r_89,AI08537,0,0.49386030435562134,0.25,0.25
r_209,AI05724,1,0.4533621072769165,0.5,0.5
r_561,AI07016,0,0.545883297920227,0.058823529411764705,0.2
r_406,AI13594,0,0.4619411528110504,0.0625,0.25
r_406,AI11376,0,0.48591548204421997,0.058823529411764705,0.2
r_134,AI03315,0,0.4082563519477844,0.2,0.2
r_656,AI13321,0,0.30821239948272705,0.0625,0.25
r_224,AI09098,0,0.4292120337486267,0.2,0.2
r_656,AI05338,0,0.5230852961540222,0.0625,0.25
r_1027,AI05183,1,0.35450249910354614,0.07142857142857142,0.5
r_1426,AI04896,1,0.4112485647201538,0.07142857142857142,0.5
r_575,AI11477,0,0.29415470361709595,0.0625,0.25
r_93,AI14787,0,0.3997915983200073,0.0625,0.25
r_132,AI07592,0,0.5398699045181274,0.0625,0.25
r_111,AI01713,0,0.4501626193523407,0.058823529411764705,0.2
r_132,AI06993,0,0.4233372211456299,0.058823529411764705,0.2
r_599,AI13086,0,0.5785036087036133,0.058823529411764705,0.2
r_2602,AI14770,1,0.4474855363368988,0.5,0.5
r_187,AI12995,0,0.5551257133483887,0.058823529411764705,0.2
r_375,AI12856,0,0.515547513961792,0.058823529411764705,0.2
r_187,AI10238,1,0.40704530477523804,0.07142857142857142,0.5
r_503,AI06461,0,0.45487654209136963,0.058823529411764705,0.2
r_451,AI04228,0,0.535730242729187,0.0625,0.25
r_561,AI11502,0,0.3891131281852722,0.0625,0.25
r_561,AI00044,0,0.5741208791732788,0.0625,0.25
r_12,AI09737,0,0.4400869607925415,0.2,0.2
r_539,AI09006,0,0.2295367568731308,0.0625,0.25
r_673,AI09880,0,0.43965351581573486,0.2,0.25
r_594,AI00664,0,0.43901219964027405,0.25,0.25
r_200,AI00604,0,0.3207639455795288,0.0625,0.25
r_174,AI14521,0,0.3377070724964142,0.2,0.2
r_160,AI13728,0,0.42703717947006226,0.058823529411764705,0.2
r_200,AI05073,0,0.6221143007278442,0.058823529411764705,0.2
r_111,AI11718,0,0.4553946256637573,0.0625,0.25
r_89,AI07970,0,0.4232637584209442,0.2,0.2
r_451,AI01500,0,0.4570363461971283,0.0625,0.25
r_224,AI11507,0,0.4150909185409546,0.25,0.25
r_187,AI13000,0,0.5598050355911255,0.058823529411764705,0.2
r_539,AI09896,0,0.36282220482826233,0.0625,0.25
r_594,AI10646,0,0.40028879046440125,0.2,0.2
r_2857,AI05884,1,0.4762863218784332,0.5,0.5
r_2927,AI12780,1,0.41818809509277344,0.5,0.5
r_224,AI10108,0,0.4064698815345764,0.2,0.2
r_160,AI14793,0,0.5576566457748413,0.0625,0.25
r_12,AI12313,0,0.5057340264320374,0.25,0.25
r_406,AI13531,0,0.4633900821208954,0.0625,0.25
r_375,AI13885,0,0.46047940850257874,0.058823529411764705,0.2
r_224,AI12229,0,0.4817238450050354,0.2,0.2
r_1197,AI09286,1,0.4433177709579468,0.07142857142857142,0.5
r_406,AI09121,0,0.4406713545322418,0.0625,0.25
r_673,AI09965,0,0.24325114488601685,0.2,0.25
r_93,AI12212,0,0.3781616985797882,0.058823529411764705,0.2
r_503,AI09129,0,0.5277297496795654,0.0625,0.25
r_12,AI11973,0,0.4500795304775238,0.2,0.2
r_89,AI02246,0,0.4273517429828644,0.25,0.25
r_539,AI07864,0,0.20691156387329102,0.058823529411764705,0.2
r_1828,AI11755,1,0.48911231756210327,0.07142857142857142,0.5
r_375,AI00747,0,0.5169579386711121,0.058823529411764705,0.2
r_200,AI11490,1,0.34393003582954407,0.07142857142857142,0.5
r_89,AI14928,0,0.378044456243515,0.2,0.2
r_224,AI06627,1,0.4552246034145355,0.5,0.5
r_12,AI04556,0,0.42682796716690063,0.2,0.2
r_673,AI00979,0,0.39295828342437744,0.16666666666666666,0.2
r_539,AI01255,0,0.17026638984680176,0.058823529411764705,0.2
r_539,AI05631,0,0.3402576446533203,0.058823529411764705,0.2
r_89,AI02179,0,0.4488682150840759,0.25,0.25
r_58,AI14390,0,0.5319169163703918,0.0625,0.25
r_656,AI09840,0,0.5522668361663818,0.0625,0.25
r_160,AI01360,1,0.35912537574768066,0.07142857142857142,0.5
r_187,AI12164,0,0.4453355669975281,0.058823529411764705,0.2
r_111,AI09490,0,0.49265697598457336,0.058823529411764705,0.2
r_406,AI00649,0,0.41018766164779663,0.058823529411764705,0.2
r_1955,AI00436,1,0.45637086033821106,0.5,0.5
r_632,AI09565,0,0.4083811640739441,0.0625,0.25
r_160,AI14881,0,0.4996929168701172,0.0625,0.25
r_346,AI03889,0,0.5910896062850952,0.0625,0.25
r_174,AI06062,0,0.301761656999588,0.2,0.2
r_224,AI11440,0,0.4341486096382141,0.2,0.2
r_503,AI03582,0,0.5955439805984497,0.058823529411764705,0.2
r_1774,AI11725,1,0.4723789095878601,0.5,0.5
r_209,AI13822,0,0.4702102541923523,0.25,0.25
r_209,AI13228,0,0.44396713376045227,0.25,0.25
r_187,AI12745,0,0.5774750709533691,0.0625,0.25
r_632,AI13255,0,0.3509155511856079,0.0625,0.25
r_160,AI13845,0,0.48667752742767334,0.058823529411764705,0.2
r_2264,AI06296,1,0.3429146409034729,0.07142857142857142,0.5
r_346,AI13748,0,0.5472627878189087,0.058823529411764705,0.2
r_200,AI11270,0,0.45640650391578674,0.058823529411764705,0.2
r_561,AI11062,0,0.45211029052734375,0.058823529411764705,0.2
r_451,AI03843,0,0.42778676748275757,0.0625,0.25
r_2136,AI11104,1,0.5445844531059265,0.5,0.5
r_599,AI01850,0,0.5840209126472473,0.0625,0.25
r_632,AI13623,0,0.36366012692451477,0.058823529411764705,0.2
r_562,AI08099,0,0.592103123664856,0.0625,0.25
r_1817,AI10587,1,0.36771273612976074,0.07142857142857142,0.5
r_200,AI02054,1,0.4995262622833252,0.07142857142857142,0.5
r_174,AI13490,0,0.3415667414665222,0.2,0.2
r_209,AI08496,0,0.4794975221157074,0.25,0.25
r_346,AI05183,1,0.5003191232681274,0.07142857142857142,0.5
r_93,AI02620,0,0.43362724781036377,0.0625,0.25
r_561,AI08630,0,0.5761741399765015,0.0625,0.25
r_673,AI09387,0,0.3357114791870117,0.2,0.25
r_160,AI01086,0,0.3881079852581024,0.058823529411764705,0.2
r_174,AI01292,0,0.30968862771987915,0.2,0.2
r_406,AI08080,0,0.45090746879577637,0.0625,0.25
r_58,AI04819,0,0.6092327237129211,0.0625,0.25
r_174,AI06883,0,0.3616812229156494,0.25,0.25
r_132,AI03310,0,0.4840162396430969,0.058823529411764705,0.2
r_200,AI12362,0,0.4330889582633972,0.058823529411764705,0.2
r_160,AI05407,0,0.49124231934547424,0.0625,0.25
r_566,AI13512,0,0.5739428400993347,0.0625,0.25
r_375,AI13184,0,0.39269328117370605,0.0625,0.25
r_111,AI05566,0,0.46474042534828186,0.058823529411764705,0.2
r_224,AI06221,0,0.4627997875213623,0.25,0.25
r_632,AI14997,0,0.4609018862247467,0.0625,0.25
r_132,AI00100,0,0.46925753355026245,0.058823529411764705,0.2
r_2504,AI14187,1,0.44209569692611694,0.07142857142857142,0.5
r_93,AI10822,0,0.5289353132247925,0.058823529411764705,0.2
r_561,AI14589,0,0.5298655033111572,0.058823529411764705,0.2
r_375,AI05350,0,0.47864460945129395,0.0625,0.25
r_561,AI00593,0,0.5018866062164307,0.0625,0.25
r_566,AI08669,0,0.5591200590133667,0.0625,0.25
r_160,AI03319,0,0.5591351985931396,0.0625,0.25
r_209,AI12680,0,0.4466903805732727,0.25,0.25
r_588,AI00050,0,0.4606322944164276,0.058823529411764705,0.2
r_656,AI07606,0,0.46343794465065,0.058823529411764705,0.2
r_656,AI05623,0,0.44504499435424805,0.058823529411764705,0.2
r_346,AI14423,0,0.475497841835022,0.058823529411764705,0.2
r_575,AI05623,0,0.3978195786476135,0.058823529411764705,0.2
r_562,AI11603,0,0.3834119439125061,0.0625,0.25
r_632,AI12688,0,0.3323788046836853,0.0625,0.25
r_575,AI05468,0,0.4586375951766968,0.0625,0.25
r_187,AI05423,0,0.6011650562286377,0.058823529411764705,0.2
r_673,AI11671,0,0.2811909317970276,0.16666666666666666,0.2
r_406,AI00866,0,0.48875492811203003,0.058823529411764705,0.2
r_451,AI05469,0,0.4785386323928833,0.0625,0.25
r_503,AI08383,1,0.4137392044067383,0.07142857142857142,0.5
r_200,AI01440,0,0.4472540318965912,0.0625,0.25
r_599,AI08085,0,0.5376358032226562,0.058823529411764705,0.2
r_174,AI03397,0,0.333407998085022,0.25,0.25
r_451,AI14733,0,0.5021543502807617,0.058823529411764705,0.2
r_594,AI02889,0,0.37363216280937195,0.2,0.2
r_58,AI00415,0,0.4593586325645447,0.058823529411764705,0.2
r_599,AI14720,0,0.5313447713851929,0.0625,0.25
r_187,AI08007,0,0.6765750050544739,0.0625,0.25
r_187,AI06296,1,0.5269646644592285,0.07142857142857142,0.5
r_406,AI07718,0,0.46101313829421997,0.058823529411764705,0.2
r_406,AI09134,0,0.5416070222854614,0.0625,0.25
r_561,AI10233,0,0.5961301922798157,0.0625,0.25
r_12,AI04800,0,0.4413946866989136,0.2,0.2
r_111,AI09874,0,0.427422434091568,0.058823529411764705,0.2
r_160,AI14756,0,0.3957710266113281,0.0625,0.25
r_451,AI03082,0,0.5389007329940796,0.0625,0.25
r_969,AI00060,1,0.397168904542923,0.3333333333333333,0.5
r_111,AI01044,0,0.5528004765510559,0.058823529411764705,0.2
r_375,AI11760,0,0.45520058274269104,0.0625,0.25
r_160,AI07011,0,0.5070906281471252,0.058823529411764705,0.2
r_160,AI09202,0,0.5018948316574097,0.0625,0.25
r_134,AI11964,0,0.4622829258441925,0.25,0.25
r_575,AI10570,0,0.41559967398643494,0.058823529411764705,0.2
r_561,AI03208,0,0.6002764701843262,0.0625,0.25
r_187,AI12073,0,0.6340803503990173,0.0625,0.25
r_566,AI13727,0,0.3978792130947113,0.058823529411764705,0.2
r_375,AI10238,1,0.32230040431022644,0.07142857142857142,0.5
r_588,AI06308,0,0.5259474515914917,0.058823529411764705,0.2
r_346,AI10322,0,0.38590970635414124,0.0625,0.25
r_89,AI08354,0,0.4591546058654785,0.25,0.25
r_656,AI07327,0,0.4556884169578552,0.058823529411764705,0.2
r_346,AI11101,0,0.4470093250274658,0.0625,0.25
r_375,AI03772,0,0.37151432037353516,0.0625,0.25
r_12,AI05723,0,0.3893146514892578,0.2,0.2
r_200,AI10330,0,0.3922345042228699,0.058823529411764705,0.2
r_375,AI00002,0,0.4799131155014038,0.058823529411764705,0.2
r_375,AI08344,0,0.42129021883010864,0.058823529411764705,0.2
r_566,AI13854,0,0.44028371572494507,0.0625,0.25
r_12,AI13893,0,0.479907363653183,0.25,0.25
r_561,AI10346,0,0.46211543679237366,0.0625,0.25
r_656,AI01062,0,0.4944785237312317,0.058823529411764705,0.2
r_451,AI00974,0,0.38273805379867554,0.0625,0.25
r_561,AI09603,0,0.48488134145736694,0.0625,0.25
r_632,AI00082,0,0.45214658975601196,0.0625,0.25
r_566,AI00274,0,0.5952697992324829,0.058823529411764705,0.2
r_93,AI08889,0,0.4418184161186218,0.058823529411764705,0.2
r_346,AI01233,0,0.48604461550712585,0.0625,0.25
r_200,AI05066,0,0.4862515330314636,0.058823529411764705,0.2
r_562,AI07278,0,0.4738168716430664,0.058823529411764705,0.2
r_539,AI12745,0,0.2750054597854614,0.0625,0.25
r_134,AI07398,0,0.46044445037841797,0.2,0.2
r_58,AI08487,0,0.5314346551895142,0.058823529411764705,0.2
r_89,AI00545,0,0.3473687171936035,0.2,0.2
r_93,AI04277,0,0.47785302996635437,0.058823529411764705,0.2
r_224,AI01620,0,0.36516523361206055,0.25,0.25
r_209,AI07585,0,0.3635781407356262,0.25,0.25
r_12,AI00829,0,0.4725538194179535,0.25,0.25
r_134,AI01934,0,0.43583419919013977,0.2,0.2
r_375,AI00253,0,0.46413639187812805,0.058823529411764705,0.2
r_346,AI00761,0,0.5280672311782837,0.058823529411764705,0.2
r_594,AI02956,0,0.38201606273651123,0.25,0.25
r_756,AI09637,1,0.48217055201530457,0.07142857142857142,0.5
r_58,AI10829,0,0.49617666006088257,0.0625,0.25
r_673,AI02972,0,0.47385793924331665,0.2,0.25
r_375,AI07410,0,0.4370400309562683,0.058823529411764705,0.2
r_160,AI06107,0,0.5218943953514099,0.0625,0.25
r_111,AI10932,0,0.36369386315345764,0.0625,0.25
r_561,AI11001,0,0.567371129989624,0.058823529411764705,0.2
r_2869,AI13736,1,0.34590017795562744,0.07142857142857142,0.5
r_561,AI01631,0,0.5119603872299194,0.058823529411764705,0.2
r_174,AI05911,0,0.40346822142601013,0.2,0.2
r_209,AI08791,0,0.3558392822742462,0.25,0.25
r_599,AI04807,0,0.593992292881012,0.058823529411764705,0.2
r_58,AI11851,0,0.45385390520095825,0.0625,0.25
r_187,AI06200,0,0.5147442817687988,0.058823529411764705,0.2
r_562,AI08679,0,0.34985867142677307,0.0625,0.25
r_451,AI06877,0,0.5089409947395325,0.058823529411764705,0.2
r_375,AI14666,0,0.4612245261669159,0.0625,0.25
r_539,AI09544,0,0.37494927644729614,0.0625,0.25
r_566,AI06136,0,0.4733768105506897,0.0625,0.25
r_656,AI12834,0,0.5167886018753052,0.0625,0.25
r_562,AI13645,0,0.5579277276992798,0.058823529411764705,0.2
r_200,AI04126,0,0.3171123266220093,0.058823529411764705,0.2
r_58,AI05990,0,0.43668609857559204,0.058823529411764705,0.2
